time,magnitude,longitude,latitude,depth_km,id,is_synthetic,sample_weight,method,log_energy,datetime,year,rupture_length_km,rupture_width_km,rupture_area_km2,segment_id,avg_slip_m,strike,dip,rake,cv_fold,mag_range
2018-05-15 14:07:30,3.1,28.0395,40.8267,9.4,EQ_003760,0,1.0,real,9.45,2018-05-15 14:07:30,2018,,,,,,,,,5,"(3.0, 4.0]"
2018-05-13 17:18:49,2.9,27.811,40.2147,7.4,EQ_003761,0,1.0,real,9.15,2018-05-13 17:18:49,2018,,,,,,,,,5,
2018-05-13 17:28:11,2.5,27.8267,40.227,13.8,EQ_003762,0,1.0,real,8.55,2018-05-13 17:28:11,2018,,,,,,,,,5,
2018-05-13 21:01:13,3.1,27.462,40.7153,3.4,EQ_003763,0,1.0,real,9.45,2018-05-13 21:01:13,2018,,,,,,,,,5,"(3.0, 4.0]"
2018-05-12 17:10:41,2.0,27.3825,39.7987,0.0,EQ_003764,0,1.0,real,7.8,2018-05-12 17:10:41,2018,,,,,,,,,5,
2018-05-12 21:07:45,2.3,27.4298,39.7928,0.0,EQ_003765,0,1.0,real,8.25,2018-05-12 21:07:45,2018,,,,,,,,,5,
2018-05-09 01:19:24,2.6,25.8913,39.6447,10.2,EQ_003766,0,1.0,real,8.7,2018-05-09 01:19:24,2018,,,,,,,,,5,
2018-05-09 06:03:22,2.1,26.0543,39.6113,7.8,EQ_003767,0,1.0,real,7.95,2018-05-09 06:03:22,2018,,,,,,,,,5,
2018-05-09 09:31:32,2.3,26.9353,39.9672,0.0,EQ_003768,0,1.0,real,8.25,2018-05-09 09:31:32,2018,,,,,,,,,5,
2018-05-09 14:52:53,2.0,28.2885,40.1355,6.9,EQ_003769,0,1.0,real,7.8,2018-05-09 14:52:53,2018,,,,,,,,,5,
2018-05-08 03:39:37,2.5,27.2768,40.6587,11.1,EQ_003770,0,1.0,real,8.55,2018-05-08 03:39:37,2018,,,,,,,,,5,
2018-05-08 06:05:04,2.3,26.3693,41.2138,18.5,EQ_003771,0,1.0,real,8.25,2018-05-08 06:05:04,2018,,,,,,,,,5,
2018-05-08 14:23:15,2.1,26.0995,39.6125,7.2,EQ_003772,0,1.0,real,7.95,2018-05-08 14:23:15,2018,,,,,,,,,5,
2018-05-07 06:10:36,2.4,28.8333,40.0055,14.9,EQ_003773,0,1.0,real,8.399999999999999,2018-05-07 06:10:36,2018,,,,,,,,,5,
2018-05-06 07:28:53,3.2,27.1785,40.3838,11.9,EQ_003774,0,1.0,real,9.6,2018-05-06 07:28:53,2018,,,,,,,,,5,"(3.0, 4.0]"
2018-05-04 04:01:15,3.3,26.9153,39.9838,6.2,EQ_003775,0,1.0,real,9.75,2018-05-04 04:01:15,2018,,,,,,,,,5,"(3.0, 4.0]"
2018-05-04 21:02:46,2.2,30.2593,41.1655,12.1,EQ_003776,0,1.0,real,8.1,2018-05-04 21:02:46,2018,,,,,,,,,5,
2018-05-03 05:04:33,4.5,26.93,39.9732,6.5,EQ_003777,0,1.0,real,11.55,2018-05-03 05:04:33,2018,,,,,,,,,5,"(4.0, 5.0]"
2018-05-03 05:06:58,2.8,26.923,39.9537,8.6,EQ_003778,0,1.0,real,9.0,2018-05-03 05:06:58,2018,,,,,,,,,5,
2018-05-03 05:20:01,2.8,27.1615,40.5267,17.3,EQ_003779,0,1.0,real,9.0,2018-05-03 05:20:01,2018,,,,,,,,,5,
2018-05-03 06:14:30,3.1,26.9433,39.9822,5.6,EQ_003780,0,1.0,real,9.45,2018-05-03 06:14:30,2018,,,,,,,,,5,"(3.0, 4.0]"
2018-05-03 12:54:37,2.0,27.4365,39.6913,7.9,EQ_003781,0,1.0,real,7.8,2018-05-03 12:54:37,2018,,,,,,,,,5,
2018-04-30 13:27:34,2.1,30.7127,40.166,26.3,EQ_003782,0,1.0,real,7.95,2018-04-30 13:27:34,2018,,,,,,,,,5,
2018-04-29 04:12:51,2.1,28.0738,40.8303,10.4,EQ_003783,0,1.0,real,7.95,2018-04-29 04:12:51,2018,,,,,,,,,5,
2018-04-28 05:07:18,2.0,28.9722,40.606,7.0,EQ_003784,0,1.0,real,7.8,2018-04-28 05:07:18,2018,,,,,,,,,5,
2018-04-27 14:02:36,2.2,30.0248,40.3108,6.1,EQ_003785,0,1.0,real,8.1,2018-04-27 14:02:36,2018,,,,,,,,,5,
2018-04-26 08:40:02,2.2,26.0253,39.7472,12.0,EQ_003786,0,1.0,real,8.1,2018-04-26 08:40:02,2018,,,,,,,,,5,
2018-04-24 09:11:00,2.6,25.6342,39.6815,5.0,EQ_003787,0,1.0,real,8.7,2018-04-24 09:11:00,2018,,,,,,,,,5,
2018-04-23 04:25:37,2.2,27.5323,40.5423,13.6,EQ_003788,0,1.0,real,8.1,2018-04-23 04:25:37,2018,,,,,,,,,5,
2018-04-22 07:44:55,2.4,27.4418,40.7162,7.1,EQ_003789,0,1.0,real,8.399999999999999,2018-04-22 07:44:55,2018,,,,,,,,,5,
2018-04-21 02:50:10,2.1,26.0608,39.8022,8.7,EQ_003790,0,1.0,real,7.95,2018-04-21 02:50:10,2018,,,,,,,,,5,
2018-04-20 05:40:14,2.6,27.9272,39.6632,7.8,EQ_003791,0,1.0,real,8.7,2018-04-20 05:40:14,2018,,,,,,,,,5,
2018-04-20 16:27:35,2.6,27.8572,40.602,8.3,EQ_003792,0,1.0,real,8.7,2018-04-20 16:27:35,2018,,,,,,,,,5,
2018-04-20 18:23:57,2.0,30.3533,40.0778,6.8,EQ_003793,0,1.0,real,7.8,2018-04-20 18:23:57,2018,,,,,,,,,5,
2018-04-19 00:48:30,2.0,26.0637,39.6578,10.2,EQ_003794,0,1.0,real,7.8,2018-04-19 00:48:30,2018,,,,,,,,,5,
2018-04-18 18:07:58,2.1,29.6988,40.894,0.0,EQ_003795,0,1.0,real,7.95,2018-04-18 18:07:58,2018,,,,,,,,,5,
2018-04-17 05:08:24,2.4,27.4775,40.776,12.6,EQ_003796,0,1.0,real,8.399999999999999,2018-04-17 05:08:24,2018,,,,,,,,,5,
2018-04-17 11:35:28,2.0,29.3648,39.643,0.0,EQ_003797,0,1.0,real,7.8,2018-04-17 11:35:28,2018,,,,,,,,,5,
2018-04-17 15:46:17,2.0,27.5163,40.6552,17.8,EQ_003798,0,1.0,real,7.8,2018-04-17 15:46:17,2018,,,,,,,,,5,
2018-04-16 17:08:51,2.4,25.8012,40.3233,16.1,EQ_003799,0,1.0,real,8.399999999999999,2018-04-16 17:08:51,2018,,,,,,,,,5,
2018-04-16 19:51:19,2.0,26.107,39.6908,5.4,EQ_003800,0,1.0,real,7.8,2018-04-16 19:51:19,2018,,,,,,,,,5,
2018-04-14 14:45:26,2.7,27.375,40.7613,7.8,EQ_003801,0,1.0,real,8.850000000000001,2018-04-14 14:45:26,2018,,,,,,,,,5,
2018-04-13 16:38:32,3.9,30.8008,40.772,7.5,EQ_003802,0,1.0,real,10.65,2018-04-13 16:38:32,2018,,,,,,,,,5,"(3.0, 4.0]"
2018-04-11 08:09:32,2.9,29.6002,41.0237,8.1,EQ_003803,0,1.0,real,9.15,2018-04-11 08:09:32,2018,,,,,,,,,5,
2018-04-10 20:48:48,2.4,26.2472,40.436,7.0,EQ_003804,0,1.0,real,8.399999999999999,2018-04-10 20:48:48,2018,,,,,,,,,5,
2018-04-08 20:03:23,2.4,27.8885,40.8072,7.2,EQ_003805,0,1.0,real,8.399999999999999,2018-04-08 20:03:23,2018,,,,,,,,,5,
2018-04-08 20:25:42,2.4,27.911,40.83,10.6,EQ_003806,0,1.0,real,8.399999999999999,2018-04-08 20:25:42,2018,,,,,,,,,5,
2018-04-07 00:52:18,2.0,27.429,40.758,9.9,EQ_003807,0,1.0,real,7.8,2018-04-07 00:52:18,2018,,,,,,,,,5,
2018-04-05 23:45:52,2.0,29.3062,40.6908,9.6,EQ_003808,0,1.0,real,7.8,2018-04-05 23:45:52,2018,,,,,,,,,5,
2018-03-31 15:33:13,2.3,29.1095,40.7222,12.3,EQ_003809,0,1.0,real,8.25,2018-03-31 15:33:13,2018,,,,,,,,,5,
2018-03-30 07:40:34,2.6,28.9793,40.1877,6.5,EQ_003810,0,1.0,real,8.7,2018-03-30 07:40:34,2018,,,,,,,,,5,
2018-03-29 14:55:44,2.3,26.247,40.4313,15.8,EQ_003811,0,1.0,real,8.25,2018-03-29 14:55:44,2018,,,,,,,,,5,
2018-03-27 00:23:45,2.3,28.9698,40.6163,5.4,EQ_003812,0,1.0,real,8.25,2018-03-27 00:23:45,2018,,,,,,,,,5,
2018-03-27 00:24:51,2.0,28.9677,40.6093,8.7,EQ_003813,0,1.0,real,7.8,2018-03-27 00:24:51,2018,,,,,,,,,5,
2018-03-27 06:06:00,2.3,27.7778,40.807,9.0,EQ_003814,0,1.0,real,8.25,2018-03-27 06:06:00,2018,,,,,,,,,5,
2018-03-25 09:26:24,2.6,27.4793,40.7188,6.8,EQ_003815,0,1.0,real,8.7,2018-03-25 09:26:24,2018,,,,,,,,,5,
2018-03-25 18:01:59,3.7,26.7552,41.6455,17.0,EQ_003816,0,1.0,real,10.35,2018-03-25 18:01:59,2018,,,,,,,,,5,"(3.0, 4.0]"
2018-03-24 06:41:56,2.4,26.3245,39.6142,15.2,EQ_003817,0,1.0,real,8.399999999999999,2018-03-24 06:41:56,2018,,,,,,,,,5,
2018-03-24 18:59:55,2.1,27.4762,40.6893,12.7,EQ_003818,0,1.0,real,7.95,2018-03-24 18:59:55,2018,,,,,,,,,5,
2018-03-23 02:46:24,2.0,27.6525,40.0925,18.0,EQ_003819,0,1.0,real,7.8,2018-03-23 02:46:24,2018,,,,,,,,,5,
2018-03-23 05:02:45,2.1,27.4608,40.6213,18.9,EQ_003820,0,1.0,real,7.95,2018-03-23 05:02:45,2018,,,,,,,,,5,
2018-03-22 11:06:00,2.0,29.415,39.654,7.5,EQ_003821,0,1.0,real,7.8,2018-03-22 11:06:00,2018,,,,,,,,,5,
2018-03-21 11:44:41,2.1,29.4403,39.6673,0.0,EQ_003822,0,1.0,real,7.95,2018-03-21 11:44:41,2018,,,,,,,,,5,
2018-03-21 15:23:37,2.0,29.4838,40.2465,10.2,EQ_003823,0,1.0,real,7.8,2018-03-21 15:23:37,2018,,,,,,,,,5,
2018-03-21 19:23:49,2.4,27.5003,40.713,14.2,EQ_003824,0,1.0,real,8.399999999999999,2018-03-21 19:23:49,2018,,,,,,,,,5,
2018-03-20 23:54:22,2.0,27.1457,40.3562,9.4,EQ_003825,0,1.0,real,7.8,2018-03-20 23:54:22,2018,,,,,,,,,5,
2018-03-19 11:35:48,2.4,26.4348,39.6028,5.0,EQ_003826,0,1.0,real,8.399999999999999,2018-03-19 11:35:48,2018,,,,,,,,,5,
2018-03-18 21:17:09,2.1,27.6275,40.1063,5.9,EQ_003827,0,1.0,real,7.95,2018-03-18 21:17:09,2018,,,,,,,,,5,
2018-03-17 00:14:12,2.0,30.7982,40.3188,2.0,EQ_003828,0,1.0,real,7.8,2018-03-17 00:14:12,2018,,,,,,,,,5,
2018-03-16 12:11:50,2.2,29.4418,39.6525,0.0,EQ_003829,0,1.0,real,8.1,2018-03-16 12:11:50,2018,,,,,,,,,5,
2018-03-13 05:01:02,2.2,26.5753,40.9275,6.0,EQ_003830,0,1.0,real,8.1,2018-03-13 05:01:02,2018,,,,,,,,,5,
2018-03-12 03:13:44,2.3,27.5217,40.7318,5.8,EQ_003831,0,1.0,real,8.25,2018-03-12 03:13:44,2018,,,,,,,,,5,
2018-03-12 12:17:39,2.1,29.2708,40.5085,0.0,EQ_003832,0,1.0,real,7.95,2018-03-12 12:17:39,2018,,,,,,,,,5,
2018-03-11 10:09:40,2.8,27.473,40.722,9.2,EQ_003833,0,1.0,real,9.0,2018-03-11 10:09:40,2018,,,,,,,,,5,
2018-03-09 03:11:50,2.3,27.5033,39.7812,12.7,EQ_003834,0,1.0,real,8.25,2018-03-09 03:11:50,2018,,,,,,,,,5,
2018-03-09 17:47:31,2.0,28.21,40.8723,12.6,EQ_003835,0,1.0,real,7.8,2018-03-09 17:47:31,2018,,,,,,,,,5,
2018-03-08 14:19:53,2.1,29.9475,39.8975,7.9,EQ_003836,0,1.0,real,7.95,2018-03-08 14:19:53,2018,,,,,,,,,5,
2018-03-07 11:41:18,2.1,29.453,39.6622,0.0,EQ_003837,0,1.0,real,7.95,2018-03-07 11:41:18,2018,,,,,,,,,5,
2018-03-07 17:59:50,2.5,29.7048,39.8443,5.3,EQ_003838,0,1.0,real,8.55,2018-03-07 17:59:50,2018,,,,,,,,,5,
2018-03-06 12:18:20,2.6,27.0523,40.417,16.6,EQ_003839,0,1.0,real,8.7,2018-03-06 12:18:20,2018,,,,,,,,,5,
2018-03-04 17:22:47,3.0,26.0993,39.704,7.6,EQ_003840,0,1.0,real,9.3,2018-03-04 17:22:47,2018,,,,,,,,,5,
2018-03-04 19:16:15,2.3,27.7418,39.911,10.0,EQ_003841,0,1.0,real,8.25,2018-03-04 19:16:15,2018,,,,,,,,,5,
2018-03-02 12:32:25,2.5,27.8055,40.5875,8.7,EQ_003842,0,1.0,real,8.55,2018-03-02 12:32:25,2018,,,,,,,,,5,
2018-02-28 01:37:15,2.0,29.0,40.7255,9.0,EQ_003843,0,1.0,real,7.8,2018-02-28 01:37:15,2018,,,,,,,,,5,
2018-02-27 10:24:16,2.9,27.0348,40.3825,12.4,EQ_003844,0,1.0,real,9.15,2018-02-27 10:24:16,2018,,,,,,,,,5,
2018-02-27 13:47:56,2.2,28.8468,40.1723,0.0,EQ_003845,0,1.0,real,8.1,2018-02-27 13:47:56,2018,,,,,,,,,5,
2018-02-26 04:39:29,2.3,27.3767,40.6248,9.0,EQ_003846,0,1.0,real,8.25,2018-02-26 04:39:29,2018,,,,,,,,,5,
2018-02-26 15:50:51,2.5,28.1173,40.7455,8.6,EQ_003847,0,1.0,real,8.55,2018-02-26 15:50:51,2018,,,,,,,,,5,
2018-02-26 20:26:06,2.0,28.1252,40.7887,5.0,EQ_003848,0,1.0,real,7.8,2018-02-26 20:26:06,2018,,,,,,,,,5,
2018-02-25 08:17:51,2.2,26.2173,40.3973,11.1,EQ_003849,0,1.0,real,8.1,2018-02-25 08:17:51,2018,,,,,,,,,5,
2018-02-24 20:13:06,2.0,27.5912,40.3747,7.6,EQ_003850,0,1.0,real,7.8,2018-02-24 20:13:06,2018,,,,,,,,,5,
2018-02-22 12:01:26,2.5,26.1153,40.406,12.1,EQ_003851,0,1.0,real,8.55,2018-02-22 12:01:26,2018,,,,,,,,,5,
2018-02-21 21:33:59,2.1,29.0885,40.233,0.0,EQ_003852,0,1.0,real,7.95,2018-02-21 21:33:59,2018,,,,,,,,,5,
2018-02-17 19:07:24,2.0,28.7632,40.6177,8.8,EQ_003853,0,1.0,real,7.8,2018-02-17 19:07:24,2018,,,,,,,,,5,
2018-02-17 21:20:22,2.2,27.41,40.645,18.3,EQ_003854,0,1.0,real,8.1,2018-02-17 21:20:22,2018,,,,,,,,,5,
2018-02-17 21:46:14,2.3,28.5493,39.6263,5.0,EQ_003855,0,1.0,real,8.25,2018-02-17 21:46:14,2018,,,,,,,,,5,
2018-02-16 22:37:59,2.1,27.3385,40.7635,6.1,EQ_003856,0,1.0,real,7.95,2018-02-16 22:37:59,2018,,,,,,,,,5,
2018-02-14 06:59:48,2.1,29.0877,40.7528,9.1,EQ_003857,0,1.0,real,7.95,2018-02-14 06:59:48,2018,,,,,,,,,5,
2018-02-14 16:57:24,2.3,27.3352,40.8142,3.2,EQ_003858,0,1.0,real,8.25,2018-02-14 16:57:24,2018,,,,,,,,,5,
2018-02-12 03:42:53,2.7,26.0958,39.6175,5.8,EQ_003859,0,1.0,real,8.850000000000001,2018-02-12 03:42:53,2018,,,,,,,,,5,
2018-02-12 03:46:25,2.1,26.1012,39.614,1.5,EQ_003860,0,1.0,real,7.95,2018-02-12 03:46:25,2018,,,,,,,,,5,
2018-02-12 04:04:51,2.4,26.0693,39.6305,6.6,EQ_003861,0,1.0,real,8.399999999999999,2018-02-12 04:04:51,2018,,,,,,,,,5,
2018-02-10 11:35:43,2.1,29.4097,39.6653,0.0,EQ_003862,0,1.0,real,7.95,2018-02-10 11:35:43,2018,,,,,,,,,5,
2018-02-07 02:38:51,2.2,28.2658,40.8513,4.0,EQ_003863,0,1.0,real,8.1,2018-02-07 02:38:51,2018,,,,,,,,,5,
2018-02-07 02:56:51,2.7,28.9452,40.6133,4.6,EQ_003864,0,1.0,real,8.850000000000001,2018-02-07 02:56:51,2018,,,,,,,,,5,
2018-02-06 19:09:07,3.1,26.4352,39.6125,5.5,EQ_003865,0,1.0,real,9.45,2018-02-06 19:09:07,2018,,,,,,,,,5,"(3.0, 4.0]"
2018-02-06 19:11:51,2.2,26.4212,39.6022,10.3,EQ_003866,0,1.0,real,8.1,2018-02-06 19:11:51,2018,,,,,,,,,5,
2018-02-06 19:30:50,2.1,26.3707,39.6047,9.8,EQ_003867,0,1.0,real,7.95,2018-02-06 19:30:50,2018,,,,,,,,,5,
2018-02-06 19:48:31,2.1,28.818,40.1797,0.0,EQ_003868,0,1.0,real,7.95,2018-02-06 19:48:31,2018,,,,,,,,,5,
2018-02-05 16:15:32,2.8,26.0832,39.7915,8.3,EQ_003869,0,1.0,real,9.0,2018-02-05 16:15:32,2018,,,,,,,,,5,
2018-02-05 16:39:01,2.0,28.7232,40.0988,0.0,EQ_003870,0,1.0,real,7.8,2018-02-05 16:39:01,2018,,,,,,,,,5,
2018-02-04 15:42:30,2.4,27.7388,41.7183,0.0,EQ_003871,0,1.0,real,8.399999999999999,2018-02-04 15:42:30,2018,,,,,,,,,5,
2018-01-31 02:23:03,2.0,26.1807,39.6465,10.3,EQ_003872,0,1.0,real,7.8,2018-01-31 02:23:03,2018,,,,,,,,,5,
2018-01-30 05:08:03,2.6,30.8598,39.8527,5.0,EQ_003873,0,1.0,real,8.7,2018-01-30 05:08:03,2018,,,,,,,,,5,
2018-01-27 06:32:40,2.1,27.7757,40.822,12.3,EQ_003874,0,1.0,real,7.95,2018-01-27 06:32:40,2018,,,,,,,,,5,
2018-01-26 00:42:15,2.5,27.4607,39.6063,5.1,EQ_003875,0,1.0,real,8.55,2018-01-26 00:42:15,2018,,,,,,,,,5,
2018-01-26 15:24:19,2.1,28.6347,40.7882,9.7,EQ_003876,0,1.0,real,7.95,2018-01-26 15:24:19,2018,,,,,,,,,5,
2018-01-25 12:04:05,2.4,28.055,40.1113,5.4,EQ_003877,0,1.0,real,8.399999999999999,2018-01-25 12:04:05,2018,,,,,,,,,5,
2018-01-24 18:32:57,2.2,29.1115,40.5443,7.4,EQ_003878,0,1.0,real,8.1,2018-01-24 18:32:57,2018,,,,,,,,,5,
2018-01-21 03:49:11,3.0,28.9675,40.5988,11.7,EQ_003879,0,1.0,real,9.3,2018-01-21 03:49:11,2018,,,,,,,,,5,
2018-01-21 04:50:14,2.1,28.9553,40.6137,11.3,EQ_003880,0,1.0,real,7.95,2018-01-21 04:50:14,2018,,,,,,,,,5,
2018-01-21 13:51:56,2.2,26.0857,39.6182,4.5,EQ_003881,0,1.0,real,8.1,2018-01-21 13:51:56,2018,,,,,,,,,5,
2018-01-20 23:04:25,2.1,30.674,40.7603,6.6,EQ_003882,0,1.0,real,7.95,2018-01-20 23:04:25,2018,,,,,,,,,5,
2018-01-19 00:01:00,2.0,26.1152,39.623,9.6,EQ_003883,0,1.0,real,7.8,2018-01-19 00:01:00,2018,,,,,,,,,5,
2018-01-19 17:20:39,2.1,27.8025,39.7172,4.4,EQ_003884,0,1.0,real,7.95,2018-01-19 17:20:39,2018,,,,,,,,,5,
2018-01-17 21:46:04,2.6,28.9618,40.6085,8.2,EQ_003885,0,1.0,real,8.7,2018-01-17 21:46:04,2018,,,,,,,,,5,
2018-01-14 02:06:16,3.1,28.7743,40.4268,5.3,EQ_003886,0,1.0,real,9.45,2018-01-14 02:06:16,2018,,,,,,,,,5,"(3.0, 4.0]"
2018-01-13 01:50:01,2.6,28.77,40.0567,6.1,EQ_003887,0,1.0,real,8.7,2018-01-13 01:50:01,2018,,,,,,,,,5,
2018-01-11 02:02:43,2.6,25.8782,40.004,10.0,EQ_003888,0,1.0,real,8.7,2018-01-11 02:02:43,2018,,,,,,,,,5,
2018-01-09 12:41:11,2.1,27.53,40.3257,11.9,EQ_003889,0,1.0,real,7.95,2018-01-09 12:41:11,2018,,,,,,,,,5,
2018-01-07 05:29:34,2.4,27.515,40.7933,24.6,EQ_003890,0,1.0,real,8.399999999999999,2018-01-07 05:29:34,2018,,,,,,,,,5,
2018-01-07 08:15:35,2.6,28.9203,39.868,7.0,EQ_003891,0,1.0,real,8.7,2018-01-07 08:15:35,2018,,,,,,,,,5,
2018-01-06 21:26:12,2.4,27.95,40.237,10.7,EQ_003892,0,1.0,real,8.399999999999999,2018-01-06 21:26:12,2018,,,,,,,,,5,
2018-01-05 00:35:22,2.2,27.7952,40.5222,13.8,EQ_003893,0,1.0,real,8.1,2018-01-05 00:35:22,2018,,,,,,,,,5,
2018-01-05 02:50:02,2.4,27.4627,39.6135,5.7,EQ_003894,0,1.0,real,8.399999999999999,2018-01-05 02:50:02,2018,,,,,,,,,5,
2018-01-03 22:36:53,2.0,28.9623,40.8198,5.3,EQ_003895,0,1.0,real,7.8,2018-01-03 22:36:53,2018,,,,,,,,,5,
2018-01-02 04:50:15,2.0,27.6412,40.7933,7.7,EQ_003896,0,1.0,real,7.8,2018-01-02 04:50:15,2018,,,,,,,,,5,
2018-01-01 06:00:13,2.1,29.2922,39.9025,5.0,EQ_003897,0,1.0,real,7.95,2018-01-01 06:00:13,2018,,,,,,,,,5,
2018-01-01 20:08:17,2.8,28.7935,40.4292,5.5,EQ_003898,0,1.0,real,9.0,2018-01-01 20:08:17,2018,,,,,,,,,5,
2017-12-31 04:17:42,2.0,27.7892,40.0607,5.4,EQ_003899,0,1.0,real,7.8,2017-12-31 04:17:42,2017,,,,,,,,,4,
2017-12-31 23:12:02,4.3,27.8653,40.5655,12.4,EQ_003900,0,1.0,real,11.25,2017-12-31 23:12:02,2017,,,,,,,,,4,"(4.0, 5.0]"
2017-12-30 09:47:27,2.1,29.1487,40.4683,4.5,EQ_003901,0,1.0,real,7.95,2017-12-30 09:47:27,2017,,,,,,,,,4,
2017-12-29 05:49:58,2.0,27.4238,40.5902,4.9,EQ_003902,0,1.0,real,7.8,2017-12-29 05:49:58,2017,,,,,,,,,4,
2017-12-28 10:29:38,2.5,25.7158,40.362,2.0,EQ_003903,0,1.0,real,8.55,2017-12-28 10:29:38,2017,,,,,,,,,4,
2017-12-26 21:39:56,2.6,28.869,40.8388,5.3,EQ_003904,0,1.0,real,8.7,2017-12-26 21:39:56,2017,,,,,,,,,4,
2017-12-24 21:17:07,2.0,28.1818,40.3432,4.9,EQ_003905,0,1.0,real,7.8,2017-12-24 21:17:07,2017,,,,,,,,,4,
2017-12-22 15:04:34,2.0,29.9422,39.91,12.7,EQ_003906,0,1.0,real,7.8,2017-12-22 15:04:34,2017,,,,,,,,,4,
2017-12-18 09:39:16,2.5,28.9197,40.2195,13.0,EQ_003907,0,1.0,real,8.55,2017-12-18 09:39:16,2017,,,,,,,,,4,
2017-12-15 03:18:44,2.2,26.3015,40.8508,6.7,EQ_003908,0,1.0,real,8.1,2017-12-15 03:18:44,2017,,,,,,,,,4,
2017-12-14 02:10:54,3.7,27.761,40.0923,8.9,EQ_003909,0,1.0,real,10.35,2017-12-14 02:10:54,2017,,,,,,,,,4,"(3.0, 4.0]"
2017-12-14 02:39:56,2.3,27.4285,40.7733,11.8,EQ_003910,0,1.0,real,8.25,2017-12-14 02:39:56,2017,,,,,,,,,4,
2017-12-11 18:29:09,2.4,28.6705,40.8315,17.8,EQ_003911,0,1.0,real,8.399999999999999,2017-12-11 18:29:09,2017,,,,,,,,,4,
2017-12-07 01:34:41,2.3,29.2077,40.4747,12.8,EQ_003912,0,1.0,real,8.25,2017-12-07 01:34:41,2017,,,,,,,,,4,
2017-12-07 22:34:00,2.3,28.8432,40.409,4.6,EQ_003913,0,1.0,real,8.25,2017-12-07 22:34:00,2017,,,,,,,,,4,
2017-12-05 11:42:09,2.7,27.744,40.8483,3.6,EQ_003914,0,1.0,real,8.850000000000001,2017-12-05 11:42:09,2017,,,,,,,,,4,
2017-12-04 12:56:19,2.3,30.6275,39.9305,0.0,EQ_003915,0,1.0,real,8.25,2017-12-04 12:56:19,2017,,,,,,,,,4,
2017-12-04 13:11:39,2.4,30.548,39.7838,0.0,EQ_003916,0,1.0,real,8.399999999999999,2017-12-04 13:11:39,2017,,,,,,,,,4,
2017-12-02 12:37:42,2.0,28.6395,41.2673,0.0,EQ_003917,0,1.0,real,7.8,2017-12-02 12:37:42,2017,,,,,,,,,4,
2017-12-02 13:08:28,2.1,30.121,40.4027,7.7,EQ_003918,0,1.0,real,7.95,2017-12-02 13:08:28,2017,,,,,,,,,4,
2017-12-01 06:14:06,2.2,29.1375,40.4713,5.3,EQ_003919,0,1.0,real,8.1,2017-12-01 06:14:06,2017,,,,,,,,,4,
2017-11-30 13:36:06,2.3,30.6352,40.073,27.2,EQ_003920,0,1.0,real,8.25,2017-11-30 13:36:06,2017,,,,,,,,,4,
2017-11-30 14:17:06,2.1,26.8532,41.8157,10.2,EQ_003921,0,1.0,real,7.95,2017-11-30 14:17:06,2017,,,,,,,,,4,
2017-11-29 16:49:00,2.0,27.8273,40.8282,21.2,EQ_003922,0,1.0,real,7.8,2017-11-29 16:49:00,2017,,,,,,,,,4,
2017-11-29 17:12:48,2.0,29.5782,41.25,3.6,EQ_003923,0,1.0,real,7.8,2017-11-29 17:12:48,2017,,,,,,,,,4,
2017-11-27 11:57:12,2.2,29.058,40.7193,9.1,EQ_003924,0,1.0,real,8.1,2017-11-27 11:57:12,2017,,,,,,,,,4,
2017-11-25 15:49:39,2.5,27.5687,40.5982,15.2,EQ_003925,0,1.0,real,8.55,2017-11-25 15:49:39,2017,,,,,,,,,4,
2017-11-23 00:17:20,3.3,26.0888,39.6088,6.3,EQ_003926,0,1.0,real,9.75,2017-11-23 00:17:20,2017,,,,,,,,,4,"(3.0, 4.0]"
2017-11-23 01:31:33,2.0,27.1705,40.3497,4.9,EQ_003927,0,1.0,real,7.8,2017-11-23 01:31:33,2017,,,,,,,,,4,
2017-11-22 00:54:10,2.2,30.7843,40.8597,11.8,EQ_003928,0,1.0,real,8.1,2017-11-22 00:54:10,2017,,,,,,,,,4,
2017-11-22 19:44:17,2.2,28.7167,40.3458,4.5,EQ_003929,0,1.0,real,8.1,2017-11-22 19:44:17,2017,,,,,,,,,4,
2017-11-22 23:56:57,2.5,26.0888,39.6012,8.9,EQ_003930,0,1.0,real,8.55,2017-11-22 23:56:57,2017,,,,,,,,,4,
2017-11-21 09:45:53,2.1,27.5667,40.8357,12.9,EQ_003931,0,1.0,real,7.95,2017-11-21 09:45:53,2017,,,,,,,,,4,
2017-11-17 13:03:48,2.0,28.6497,41.2187,0.0,EQ_003932,0,1.0,real,7.8,2017-11-17 13:03:48,2017,,,,,,,,,4,
2017-11-16 12:41:19,2.1,27.6722,40.0387,8.4,EQ_003933,0,1.0,real,7.95,2017-11-16 12:41:19,2017,,,,,,,,,4,
2017-11-16 22:48:28,2.0,28.2293,40.8427,11.4,EQ_003934,0,1.0,real,7.8,2017-11-16 22:48:28,2017,,,,,,,,,4,
2017-11-15 09:09:01,2.7,29.0585,40.4413,1.1,EQ_003935,0,1.0,real,8.850000000000001,2017-11-15 09:09:01,2017,,,,,,,,,4,
2017-11-15 16:36:47,2.2,27.4857,40.7218,7.6,EQ_003936,0,1.0,real,8.1,2017-11-15 16:36:47,2017,,,,,,,,,4,
2017-11-12 16:00:05,2.0,29.3695,41.4845,22.8,EQ_003937,0,1.0,real,7.8,2017-11-12 16:00:05,2017,,,,,,,,,4,
